t,x,v
91.60000000000001,-0.28680851436903987,-0.26357246942686724
91.62,-0.2920799637575772,-0.2440399280331416
91.64,-0.29696076231824003,-0.2192689696610146
91.66,-0.30134614171146035,-0.1899348877124903
91.68,-0.30514483946571014,-0.15725530418326583
91.7,-0.30828994554937544,-0.12287677773394602
91.72,-0.31074748110405437,-0.08871887029917008
91.74,-0.3125218585100378,-0.056790911912607364
91.76,-0.3136576767482899,-0.028999378703732117
91.78,-0.31423766432236455,-0.006964720761147847
91.8,-0.31437695873758753,0.008134445482949202
91.82000000000001,-0.31421426982792855,0.01567454127009491
91.84,-0.31390077900252666,0.01564655408333077
91.86,-0.31358784792086003,0.008656069885340642
91.88,-0.3134147265231532,-0.004136191122739849
91.9,-0.313497450345608,-0.02112751464017088
91.92,-0.3139200006384114,-0.04042893674818816
91.94,-0.3147285793733752,-0.06004835395011593
91.96000000000001,-0.3159295464523775,-0.07808308440329612
91.98,-0.3174912081404434,-0.09290304392964345
92.0,-0.31934926901903626,-0.10330662212289558
92.02,-0.32141540146149417,-0.10863401913951468
92.04,-0.32358808184428445,-0.10882697067866592
92.06,-0.32576462125785777,-0.10442903932391563
92.08,-0.3278532020443361,-0.09652647085030525
92.10000000000001,-0.3297837314613422,-0.08663543453790835
92.12,-0.33151644015210036,-0.0765467172203582
92.14,-0.3330473744965075,-0.06814310774838211
92.16,-0.3344102366514752,-0.06320738386355795
92.18,-0.33567438432874636,-0.06323973526782194
92.2,-0.3369391790341028,-0.06930253469945034
92.22,-0.3383252297280918,-0.08190769332745965
92.24,-0.339963383594641,-0.10095766964297072
92.26,-0.3419825369875004,-0.1257459501594686
92.28,-0.3444974559906898,-0.15501699962071758
92.3,-0.34759779598310414,-0.18707985781262373
92.32000000000001,-0.35133939313935664,-0.2199643092418982
